"","country","emi","rel.unc.min","rel.unc.max","sector","L1"
"148","PNG",1187.51203,0.0656405401001308,0.0656405401001308,"1.A.1","CO2"
"149","POL",157904.1191881,0.0628669151249767,0.067468789519917,"1.A.1","CO2"
"150","PRI",1512.9222,0.107414477839941,0.107414477839941,"1.A.1","CO2"
"151","PRK",3657.4832,0.0763009148143462,0.0763005806328335,"1.A.1","CO2"
"152","PRT",21658.824814,0.0566305464002442,0.0525910967796966,"1.A.1","CO2"
"153","PRY",3.1863,0.100445209050038,0.100445209050038,"1.A.1","CO2"
"154","PYF",176.4228,0.0721025526552018,0.0721025526552018,"1.A.1","CO2"
"155","QAT",51052.969,0.1065376900554,0.106537699482571,"1.A.1","CO2"
"156","REU",603.0135,0.0756900125232892,0.0756900125232892,"1.A.1","CO2"
"157","ROU",31902.83477264,0.0734618537630222,0.0970054552734573,"1.A.1","CO2"
"158","RUS",874902.0857396,0.0412474885200944,0.0445421817819038,"1.A.1","CO2"
"159","RWA",199.69286,0.0756900340819148,0.0756900340819148,"1.A.1","CO2"
"160","SAU",272570.72232,0.0572390223824065,0.0572388311539348,"1.A.1","CO2"
"161","SCG",40303.765907,0.101729779658216,0.13523263524002,"1.A.1","CO2"
"162","SDN",4485.28989,0.0576856776816412,0.0576856776816412,"1.A.1","CO2"
"163","SEN",2483.5542,0.07897881208709,0.07897881208709,"1.A.1","CO2"
"164","SGP",26445.235794,0.0850939688782526,0.0850897682166315,"1.A.1","CO2"
"165","SHN",4.798141,0.0639289395145198,0.0639289395145198,"1.A.1","CO2"
"166","SLB",38.85876,0.0721025581496729,0.0721025581496729,"1.A.1","CO2"
"167","SLE",249.1304,0.0756900496837586,0.0756900496837586,"1.A.1","CO2"
"168","SLV",1589.951,0.101622686981568,0.101622686981568,"1.A.1","CO2"
"169","SOM",192.16039,0.0756899959992363,0.0756899959992363,"1.A.1","CO2"
"170","SPM",37.377818,0.0393013122896755,0.0373616654180827,"1.A.1","CO2"
"171","STP",33.51419,0.0756900190704151,0.0756900190704151,"1.A.1","CO2"
"172","SUR",916.7988,0.0947478004648216,0.0947478004648216,"1.A.1","CO2"
"173","SVK",11781.608073,0.0599734379829331,0.0713650633017583,"1.A.1","CO2"
"174","SVN",4610.1342229,0.0896485546148551,0.118996163774906,"1.A.1","CO2"
"175","SWE",9022.90354054,0.0753866120307944,0.104057358250966,"1.A.1","CO2"
"176","SWZ",520.20295,0.0862795427831134,0.0862795427831134,"1.A.1","CO2"
"177","SYC",207.1919,0.0756899922713232,0.0756899922713232,"1.A.1","CO2"
"178","SYR",11727.53811,0.0709523388482141,0.0709515074161903,"1.A.1","CO2"
"179","TCA",82.18966,0.072224945950594,0.072224945950594,"1.A.1","CO2"
"180","TCD",74.1396,0.0756900155156021,0.0756900155156021,"1.A.1","CO2"
"181","TGO",19.256896,0.0761220678969791,0.0761220678969791,"1.A.1","CO2"
"182","THA",110256.25198,0.0772586173450441,0.0772586173450441,"1.A.1","CO2"
"183","TJK",309.918,0.0856084887715492,0.0783303134171213,"1.A.1","CO2"
"184","TKM",25971.946,0.0586122365528205,0.0627050843062001,"1.A.1","CO2"
"185","TLS",77.0154,0.072102562801688,0.072102562801688,"1.A.1","CO2"
"186","TON",38.04964,0.0721025607178023,0.0721025607178023,"1.A.1","CO2"
"187","TTO",14261.64445,0.0927817593937194,0.0928457466321276,"1.A.1","CO2"
"188","TUN",9715.55091,0.0975134447509119,0.0975133091492191,"1.A.1","CO2"
"189","TUR",137792.824449,0.04461279422042,0.0521052398129071,"1.A.1","CO2"
"190","TWN",163319.0662544,0.0667991275203882,0.0668336116455772,"1.A.1","CO2"
"191","TZA",2768.6295,0.064712069433481,0.064712069433481,"1.A.1","CO2"
"192","UGA",859.6766,0.0756900069157655,0.0756900069157655,"1.A.1","CO2"
"193","UKR",96440.6030697,0.0587587104033002,0.0546908783965412,"1.A.1","CO2"
"194","URY",1115.8868,0.0650276385665168,0.0650025071049561,"1.A.1","CO2"
"195","USA",2230642.45592774,0.0362489602394266,0.0362988822027,"1.A.1","CO2"
"196","UZB",42849.3895,0.0540338450003443,0.0584773759123512,"1.A.1","CO2"
"197","VCT",88.34484,0.0722249548839289,0.0722249548839289,"1.A.1","CO2"
"198","VEN",55161.284,0.0665958160570657,0.0672377134156969,"1.A.1","CO2"
"199","VGB",73.71492,0.0722249510839016,0.0722249510839016,"1.A.1","CO2"
"200","VNM",73557.7247,0.0776126201968182,0.0776126201968182,"1.A.1","CO2"
"201","VUT",24.77158,0.0721025595054247,0.0721025595054247,"1.A.1","CO2"
"202","WSM",41.11939,0.0721025519164671,0.0721025519164671,"1.A.1","CO2"
"203","YEM",4660.57164,0.0592236358333566,0.0592233366599335,"1.A.1","CO2"
"204","ZAF",287905.5614,0.119726338831301,0.119726338831301,"1.A.1","CO2"
"205","ZMB",324.06389,0.0846504027508571,0.0846504027508571,"1.A.1","CO2"
"206","ZWE",7200.7048,0.117816879700422,0.117816879700422,"1.A.1","CO2"
"207","ABW",41.70691,0.0652558650146014,0.0652558650146014,"1.A.2","CO2"
"208","AFG",600.51584,0.0636766692277902,0.0636766692277902,"1.A.2","CO2"
"209","AGO",2225.566,0.0744489435744494,0.0744489435744494,"1.A.2","CO2"
"210","AIA",1.20382414,0.0719152621513997,0.0719152621513997,"1.A.2","CO2"
"211","ALB",679.3957,0.0476279554366621,0.0519680544179345,"1.A.2","CO2"
"212","ANT",321.2938,0.0652558486477158,0.0652558486477158,"1.A.2","CO2"
"213","ARE",73443.221,0.0918949698801532,0.0918949698801532,"1.A.2","CO2"
"214","ARG",31383.6472,0.067192213222406,0.067192213222406,"1.A.2","CO2"
"215","ARM",409.6727,0.0585292792183203,0.0626026718383226,"1.A.2","CO2"
"216","ATG",27.10069,0.0652558768438884,0.0652558768438884,"1.A.2","CO2"
"217","AUS",41946.3782,0.0307188514906197,0.0320270928242317,"1.A.2","CO2"
"218","AUT",10930.9183,0.0477402889682439,0.0542389067749981,"1.A.2","CO2"
"219","AZE",2336.9614,0.0542838209204138,0.0580310298495123,"1.A.2","CO2"
"220","BDI",29.4139271,0.0596594132792399,0.0596594132792399,"1.A.2","CO2"
"221","BEL",18377.733,0.0341866629622742,0.0369579380249785,"1.A.2","CO2"
"222","BEN",412.2949,0.066646585606879,0.066646585606879,"1.A.2","CO2"
"223","BFA",413.435718,0.0596594328985168,0.0596594328985168,"1.A.2","CO2"
"224","BGD",16809.0169,0.0772322403018589,0.0772322403018589,"1.A.2","CO2"
"225","BGR",3724.7812,0.0400786610773963,0.0435031951478275,"1.A.2","CO2"
"226","BHR",2092.078,0.107414477839941,0.107414477839941,"1.A.2","CO2"
"227","BHS",130.2169,0.0652558494503139,0.0652558494503139,"1.A.2","CO2"
"228","BIH",2233.2503,0.086146321361064,0.0993538657808824,"1.A.2","CO2"
"229","BLR",4496.9196,0.0431558710171378,0.0426754758388998,"1.A.2","CO2"
"230","BLZ",19.08204,0.06525583751107,0.06525583751107,"1.A.2","CO2"
"231","BMU",18.53202,0.0652558555103599,0.0652558555103599,"1.A.2","CO2"
"232","BOL",1924.1202,0.0906938308296922,0.0906938308296922,"1.A.2","CO2"
"233","BRA",93772.4829,0.0609712399266711,0.0609712399266711,"1.A.2","CO2"
"234","BRB",67.3904,0.0641942855808436,0.0641942855808436,"1.A.2","CO2"
"235","BRN",414.5707,0.0929283023342142,0.0929283023342142,"1.A.2","CO2"
"236","BTN",235.036631,0.112388651357516,0.112388651357516,"1.A.2","CO2"
"237","BWA",717.6052,0.0765177448135037,0.0765177448135037,"1.A.2","CO2"
"238","CAF",59.9147494,0.0596594156060008,0.0596594156060008,"1.A.2","CO2"
"239","CAN",62075.8639,0.03675583598869,0.0397533392743001,"1.A.2","CO2"
"240","CHE",5068.949,0.0685377782207651,0.0809794961463887,"1.A.2","CO2"
"241","CHL",15454.4566,0.0620962014068012,0.0620962014068012,"1.A.2","CO2"
"242","CHN",2769566.0039,0.0735393096213878,0.0735393096213878,"1.A.2","CO2"
"243","CIV",1431.7144,0.063381693892451,0.063381693892451,"1.A.2","CO2"
"244","CMR",451.9014,0.0805983495974525,0.0805983495974525,"1.A.2","CO2"
"245","COD",49.7682,0.101622686981568,0.101622686981568,"1.A.2","CO2"
"246","COG",76.9899,0.100445209050038,0.100445209050038,"1.A.2","CO2"
"247","COK",2.6071218,0.0636766784267384,0.0636766784267384,"1.A.2","CO2"
"248","COL",14805.1336,0.0555594502392916,0.0555594502392916,"1.A.2","CO2"
"249","COM",26.1435432,0.0596594131803699,0.0596594131803699,"1.A.2","CO2"
"250","CPV",122.5079465,0.0596594042208576,0.0596594042208576,"1.A.2","CO2"
"251","CRI",1028.2945,0.0685767383832777,0.0685767383832777,"1.A.2","CO2"
"252","CUB",8498.4215,0.0578189137079018,0.0578189137079018,"1.A.2","CO2"
"253","CYM",21.44121,0.0652557874137301,0.0652557874137301,"1.A.2","CO2"
"254","CYP",586.8486,0.109029586835248,0.129116764306973,"1.A.2","CO2"
"255","CZE",11900.7679,0.0418644023765956,0.047082616903606,"1.A.2","CO2"
"256","DEU",93930.8779,0.0433249619841179,0.0485629580639495,"1.A.2","CO2"
"257","DJI",121.1203252,0.0596594081360354,0.0596594081360354,"1.A.2","CO2"
"258","DMA",5.278857,0.0652558279705097,0.0652558279705097,"1.A.2","CO2"
"259","DNK",3386.7386,0.0428122928399722,0.047977539873329,"1.A.2","CO2"
"260","DOM",3030.3392,0.0849095050292858,0.0849095050292858,"1.A.2","CO2"
"261","DZA",10735.3505,0.0832248761824878,0.0832248761824878,"1.A.2","CO2"
"262","ECU",4358.8392,0.0715172953566338,0.0715172953566338,"1.A.2","CO2"
"263","EGY",26738.6386,0.0580386921821144,0.0580386921821144,"1.A.2","CO2"
"264","ERI",18.7437,0.0860584753349702,0.0860584753349702,"1.A.2","CO2"
"265","ESH",35.3529117,0.0596594036904968,0.0596594036904968,"1.A.2","CO2"
"266","ESP",28936.3411,0.0432746106162453,0.0479965687948969,"1.A.2","CO2"
"267","EST",610.5101,0.0368346737975576,0.0424838324276813,"1.A.2","CO2"
"268","ETH",3455.2,0.0679248119262765,0.0679248119262765,"1.A.2","CO2"
"269","FIN",7232.3254,0.0270906542137757,0.0268019442523607,"1.A.2","CO2"
"270","FJI",75.20061139,0.0629367689941777,0.0629367689941777,"1.A.2","CO2"
"271","FLK",1.637092,0.0652558167969018,0.0652558167969018,"1.A.2","CO2"
"272","FRA",40645.565,0.0388896599965926,0.0413526626280463,"1.A.2","CO2"
"273","GAB",1166.2793,0.0806343872301294,0.0806343872301294,"1.A.2","CO2"
"274","GBR",37174.9989,0.0329177892635047,0.0343684846590805,"1.A.2","CO2"
"275","GEO",1645.4793,0.046755218161697,0.0561683688545974,"1.A.2","CO2"
"276","GHA",1789.3902,0.0914748546350332,0.0914748546350332,"1.A.2","CO2"
"277","GIN",320.709702,0.0596594114669168,0.0596594114669168,"1.A.2","CO2"
"278","GLP",92.8505,0.0652558591646403,0.0652558591646403,"1.A.2","CO2"
"279","GMB",69.9199063,0.059659389696288,0.059659389696288,"1.A.2","CO2"
"280","GNB",51.501128,0.0596594345800343,0.0596594345800343,"1.A.2","CO2"
"281","GNQ",103.2401549,0.0588670398413464,0.0588670398413464,"1.A.2","CO2"
"282","GRC",6298.799,0.0621183711123883,0.0727444674484529,"1.A.2","CO2"
"283","GRD",12.16352,0.0652558406295223,0.0652558406295223,"1.A.2","CO2"
"284","GRL",25.7127,0.0539423359420734,0.0508845754733778,"1.A.2","CO2"
"285","GTM",1980.1739,0.0742097323489339,0.0742097323489339,"1.A.2","CO2"
"286","GUF",30.09861,0.0652558390932098,0.0652558390932098,"1.A.2","CO2"
"287","GUY",71.1067,0.0652558871186762,0.0652558871186762,"1.A.2","CO2"
"288","HKG",7090.1321,0.0894784314511643,0.0894784314511643,"1.A.2","CO2"
"289","HND",1289.6626,0.0703051563271844,0.0703051563271844,"1.A.2","CO2"
"290","HRV",2183.8957,0.0460683246337227,0.0525736767736317,"1.A.2","CO2"
"291","HTI",595.5365,0.0948473161498616,0.0948473161498616,"1.A.2","CO2"
"292","HUN",6321.0398,0.0360088779192148,0.039799279075106,"1.A.2","CO2"
"293","IDN",90534.0834,0.0535068811060665,0.0535068811060665,"1.A.2","CO2"
"294","IND",534897.5357,0.0766270153933749,0.0766270153933749,"1.A.2","CO2"
"295","IRL",3920.7864,0.037110499100459,0.0414351592115403,"1.A.2","CO2"
"296","IRN",87924.5173,0.0925612596685352,0.0925612596685352,"1.A.2","CO2"
"297","IRQ",8681.313,0.0722493141167053,0.0722493141167053,"1.A.2","CO2"
"298","ISL",520.1984,0.0432477985431046,0.04072326635374,"1.A.2","CO2"
"299","ISR",2547.7237,0.0629447287981799,0.0629447287981799,"1.A.2","CO2"
"300","ITA",36046.8921,0.0438146850604177,0.0487503835652868,"1.A.2","CO2"
"301","JAM",2306.4265,0.0816074803372236,0.0816074803372236,"1.A.2","CO2"
"302","JOR",1839.5499,0.0831305735331355,0.0831305735331355,"1.A.2","CO2"
"303","JPN",203700.2027,0.0404055251195361,0.0438943484394288,"1.A.2","CO2"
"304","KAZ",50919.6596,0.036339459623171,0.0365445527989432,"1.A.2","CO2"
"305","KEN",3388.8701,0.0658042271184223,0.0658042271184223,"1.A.2","CO2"
"306","KGZ",1808.3928,0.0322215424902877,0.0316915869648723,"1.A.2","CO2"
"307","KHM",226.002,0.06067564106661,0.06067564106661,"1.A.2","CO2"
"308","KIR",1.9624493,0.0636766064165948,0.0636766064165948,"1.A.2","CO2"
"309","KNA",10.3283,0.0652558351064209,0.0652558351064209,"1.A.2","CO2"
"310","KOR",80581.1262,0.0446819285031904,0.05036208317758,"1.A.2","CO2"
"311","KWT",15905.16,0.090874545461696,0.090874545461696,"1.A.2","CO2"
"312","LAO",1125.139658,0.117982143078666,0.117982143078666,"1.A.2","CO2"
"313","LBN",1101.092,0.0831543832761266,0.0831543832761266,"1.A.2","CO2"
"314","LBR",131.2224532,0.0596594206050372,0.0596594206050372,"1.A.2","CO2"
"315","LBY",894.723,0.0903405715826253,0.0903405715826253,"1.A.2","CO2"
"316","LCA",15.76878,0.0652558644935404,0.0652558644935404,"1.A.2","CO2"
"317","LKA",2956.2748,0.0765119014937366,0.0765119014937366,"1.A.2","CO2"
"318","LSO",96.2480444,0.0596594131337226,0.0596594131337226,"1.A.2","CO2"
"319","LTU",1172.3155,0.0434888924993567,0.0440405581701712,"1.A.2","CO2"
"320","LUX",972.4904,0.0469388207211982,0.0508198710723146,"1.A.2","CO2"
"321","LVA",751.9351,0.0585501242942085,0.0849576156983749,"1.A.2","CO2"
"322","MAC",66.8253399,0.0587607715059953,0.0587607715059953,"1.A.2","CO2"
"323","MAR",7739.4821,0.107643974975871,0.107643974975871,"1.A.2","CO2"
"324","MDA",769.896,0.0482761862630861,0.0506616881176982,"1.A.2","CO2"
"325","MDG",447.482131,0.0559795372572107,0.0559795372572107,"1.A.2","CO2"
"326","MDV",53.936705,0.0636766525164613,0.0636766525164613,"1.A.2","CO2"
"327","MEX",66009.1154,0.0418161259318059,0.0469384963018315,"1.A.2","CO2"
"328","MKD",1068.4495,0.0481043217815699,0.0556196807588084,"1.A.2","CO2"
"329","MLI",77.655377,0.063125829221026,0.063125829221026,"1.A.2","CO2"
"330","MLT",30.7862,0.0331389802782642,0.0321819869390446,"1.A.2","CO2"
"331","MMR",5218.3146,0.0611148210225749,0.0611148210225749,"1.A.2","CO2"
"332","MNG",1450.0118,0.0811470741193219,0.0811470741193219,"1.A.2","CO2"
"333","MOZ",751.8641,0.0736877915948458,0.0736877915948458,"1.A.2","CO2"
"334","MRT",326.40977,0.0595897077878002,0.0595897077878002,"1.A.2","CO2"
"335","MTQ",100.4911,0.0652558637654528,0.0652558637654528,"1.A.2","CO2"
"336","MUS",339.6058,0.0585428875511598,0.0585428875511598,"1.A.2","CO2"
"337","MWI",166.532426,0.0536773826019339,0.0536773826019339,"1.A.2","CO2"
"338","MYS",28819.9687,0.0555493008339171,0.0555493008339171,"1.A.2","CO2"
"339","NAM",336.2223,0.0889918156833304,0.0889918156833304,"1.A.2","CO2"
"340","NCL",2898.379544,0.116141426942053,0.116141426942053,"1.A.2","CO2"
"341","NER",201.816,0.0974133189830123,0.0974133189830123,"1.A.2","CO2"
"342","NGA",7529.7867,0.0878038580076907,0.0878038580076907,"1.A.2","CO2"
"343","NIC",628.1183,0.0799880023499886,0.0799880023499886,"1.A.2","CO2"
"344","NLD",21960.0268,0.0561803169849728,0.0649529507262299,"1.A.2","CO2"
"345","NOR",5592.407,0.0381454309871224,0.0402057756158829,"1.A.2","CO2"
"346","NPL",2232.1307,0.118908962327581,0.118908962327581,"1.A.2","CO2"
"347","NZL",6460.5159,0.0324349418150599,0.0348585934403247,"1.A.2","CO2"
"348","OMN",23901.131,0.101557347426893,0.101557347426893,"1.A.2","CO2"
"349","PAK",38942.6258,0.0685803626978905,0.0685803626978905,"1.A.2","CO2"
"350","PAN",2356.574,0.0746369061982043,0.0746369061982043,"1.A.2","CO2"
"351","PER",8895.4234,0.0562029243660379,0.0562029243660379,"1.A.2","CO2"
"352","PHL",14104.9769,0.0719816295520443,0.0719816295520443,"1.A.2","CO2"
"353","PLW",79.038476,0.0636766525787861,0.0636766525787861,"1.A.2","CO2"
"354","PNG",216.8655017,0.0624089980210629,0.0624089980210629,"1.A.2","CO2"
"355","POL",27380.9971,0.0461255383222528,0.047669829809526,"1.A.2","CO2"
"356","PRI",1.09272,0.107414477839941,0.107414477839941,"1.A.2","CO2"
"357","PRK",13315.906,0.0938165400127115,0.0938165400127115,"1.A.2","CO2"
"358","PRT",5627.9097,0.0513754324028879,0.0589155322671233,"1.A.2","CO2"
"359","PRY",152.0751,0.0976484100202205,0.0976484100202205,"1.A.2","CO2"
"360","PYF",35.143997,0.0636766594172022,0.0636766594172022,"1.A.2","CO2"
"361","QAT",13565.68,0.0963258482069876,0.0963258482069876,"1.A.2","CO2"
"362","REU",361.26429,0.059659413645907,0.059659413645907,"1.A.2","CO2"
"363","ROU",12353.0747,0.0406097801345506,0.0457867032025687,"1.A.2","CO2"
"364","RUS",184708.0599,0.0520473398531032,0.0593780234602084,"1.A.2","CO2"
"365","RWA",119.6354044,0.0596594178683275,0.0596594178683275,"1.A.2","CO2"
"366","SAU",112159.3,0.0573747105820775,0.0573747105820775,"1.A.2","CO2"
"367","SCG",4815.7624,0.0398848229977011,0.0467357829378439,"1.A.2","CO2"
"368","SDN",1804.5886,0.135659301689221,0.135659301689221,"1.A.2","CO2"
"369","SEN",1220.1693,0.0957794751673966,0.0957794751673966,"1.A.2","CO2"
"370","SGP",10741.7921,0.0858715051479268,0.0858715051479268,"1.A.2","CO2"
"371","SHN",0.101210841,0.0543249881254196,0.0543249881254196,"1.A.2","CO2"
"372","SLB",7.7407902,0.0636766595752939,0.0636766595752939,"1.A.2","CO2"
"373","SLE",149.253224,0.0596594225658101,0.0596594225658101,"1.A.2","CO2"
"374","SLV",780.8576,0.0712527892462481,0.0712527892462481,"1.A.2","CO2"
"375","SOM",115.1229439,0.059659427695621,0.059659427695621,"1.A.2","CO2"
"376","SPM",3.276807,0.0353864538730992,0.0344808261622827,"1.A.2","CO2"
"377","STP",20.0783033,0.0596593843416096,0.0596593843416096,"1.A.2","CO2"
"378","SUR",70.0608,0.0821249692251396,0.0821249692251396,"1.A.2","CO2"
"379","SVK",7097.7587,0.0577299335663431,0.06540731374402,"1.A.2","CO2"
"380","SVN",1621.8093,0.0477686612850827,0.0539675819676854,"1.A.2","CO2"
"381","SWE",6872.919,0.0382089284925364,0.0412386485468289,"1.A.2","CO2"
"382","SWZ",139.7530683,0.055363706339496,0.055363706339496,"1.A.2","CO2"
"383","SYC",124.1285951,0.0596594401590048,0.0596594401590048,"1.A.2","CO2"
"384","SYR",3565.898,0.0662186582847938,0.0662186582847938,"1.A.2","CO2"
"385","TCA",7.20531,0.0652558679580117,0.0652558679580117,"1.A.2","CO2"
"386","TCD",44.416922,0.0596594316117032,0.0596594316117032,"1.A.2","CO2"
"387","TGO",171.3857,0.0978730882860918,0.0978730882860918,"1.A.2","CO2"
"388","THA",54359.35,0.0717793729981805,0.0717793729981805,"1.A.2","CO2"
"389","TJK",6.2946,0.16276473601512,0.187699100652884,"1.A.2","CO2"
"390","TKM",2350.65,0.0594094542709347,0.0635442369505455,"1.A.2","CO2"
"391","TLS",15.341746,0.0636766639936733,0.0636766639936733,"1.A.2","CO2"
"392","TON",7.5796258,0.0636766625710664,0.0636766625710664,"1.A.2","CO2"
"393","TTO",4739.8473,0.0962292578147304,0.0962292578147304,"1.A.2","CO2"
"394","TUN",5358.3049,0.105548697403027,0.105548697403027,"1.A.2","CO2"
"395","TUR",44868.5936,0.0403001015127645,0.0426628743073032,"1.A.2","CO2"
"396","TWN",39679.9723,0.0745671856507431,0.0745671856507431,"1.A.2","CO2"
"397","TZA",1442.5791,0.0673539727523169,0.0673539727523169,"1.A.2","CO2"
"398","UGA",515.029856,0.0596594230769606,0.0596594230769606,"1.A.2","CO2"
"399","UKR",41878.3028,0.0732225715731967,0.083628802146724,"1.A.2","CO2"
"400","URY",792.7831,0.0799959064974175,0.0799959064974175,"1.A.2","CO2"
"401","USA",430936.6443,0.0406539520340422,0.0431507608920199,"1.A.2","CO2"
"402","UZB",12603.2187,0.053163284602632,0.056831996400033,"1.A.2","CO2"
"403","VCT",7.74492,0.0652558701824169,0.0652558701824169,"1.A.2","CO2"
"404","VEN",30347.4804,0.0623084991240685,0.0623084991240685,"1.A.2","CO2"
"405","VGB",6.46236,0.0652558678657216,0.0652558678657216,"1.A.2","CO2"
"406","VNM",50685.0689,0.0755335516642214,0.0755335516642214,"1.A.2","CO2"
"407","VUT",4.9345864,0.0636766812496113,0.0636766812496113,"1.A.2","CO2"
"408","WSM",8.1911147,0.0636766675370467,0.0636766675370467,"1.A.2","CO2"
"409","YEM",1151.831,0.0616157066863292,0.0616157066863292,"1.A.2","CO2"
"410","ZAF",55985.9815,0.0722309542385132,0.0722309542385132,"1.A.2","CO2"
"411","ZMB",1540.4279,0.0727656200750956,0.0727656200750956,"1.A.2","CO2"
"412","ZWE",1039.7476,0.0796301455116802,0.0796301455116802,"1.A.2","CO2"
"413","ABW",321.9544956,0.0815854819469416,0.0815854819469416,"1.A.3","CO2"
"414","AFG",4805.60103,0.0931333543739259,0.0931333543739259,"1.A.3","CO2"
"415","AGO",9144.6372,0.113279952837048,0.113279952837048,"1.A.3","CO2"
"416","AIA",25.41574364,0.0792525897569924,0.0792525897569924,"1.A.3","CO2"
"417","AIR",529686.625494,0.0558727935405919,0.0642587805788112,"1.A.3","CO2"
"418","ALB",2439.67281,0.0469536413188329,0.0447998154861841,"1.A.3","CO2"
"419","ANT",2480.221053,0.0815854734435646,0.0815854734435646,"1.A.3","CO2"
"420","ARE",30880.9995,0.0896301358603377,0.0896301358603377,"1.A.3","CO2"
"421","ARG",46765.90116,0.0712650096248466,0.0712650096248466,"1.A.3","CO2"
"422","ARM",1469.926301,0.035893443107322,0.0395917888653525,"1.A.3","CO2"
"423","ATG",209.20275,0.0815854739174224,0.0815854739174224,"1.A.3","CO2"
"424","AUS",94732.734,0.0340876704630044,0.0390506713060881,"1.A.3","CO2"
"425","AUT",22727.9658566,0.0424986241135855,0.0414447685272211,"1.A.3","CO2"
"426","AZE",6990.083767,0.0369808143308862,0.0449442769003764,"1.A.3","CO2"
"427","BDI",104.8819815,0.0856861861870044,0.0856861861870044,"1.A.3","CO2"
"428","BEL",26323.526454,0.0462234659364008,0.0442138161326817,"1.A.3","CO2"
"429","BEN",4580.4169,0.0764666521924388,0.0764666521924388,"1.A.3","CO2"
"430","BFA",1474.19442,0.0856861646343773,0.0856861646343773,"1.A.3","CO2"
"431","BGD",9258.40145,0.0712667962524302,0.0712667962524302,"1.A.3","CO2"
"432","BGR",9000.644468,0.0362486102933969,0.0356157247377521,"1.A.3","CO2"
"433","BHR",3544.520864,0.0885023105968271,0.0885023105968271,"1.A.3","CO2"
"434","BHS",1005.203748,0.0815854868327516,0.0815854868327516,"1.A.3","CO2"
"435","BIH",3098.14238,0.0432162712214456,0.0418885699000174,"1.A.3","CO2"
"436","BLR",10463.96903,0.0353305070630437,0.0371053514199893,"1.A.3","CO2"
"437","BLZ",147.3031199,0.0815854709610336,0.0815854709610336,"1.A.3","CO2"
"438","BMU",143.0570691,0.0815854638921771,0.0815854638921771,"1.A.3","CO2"
"439","BOL",7695.40952,0.0851166819497887,0.0851166819497887,"1.A.3","CO2"
"440","BRA",197319.5772,0.0911593170567606,0.0911593170567606,"1.A.3","CO2"
"441","BRB",511.5563305,0.0815854612847336,0.0815854612847336,"1.A.3","CO2"
"442","BRN",1357.02653,0.0810963385059701,0.0810963385059701,"1.A.3","CO2"
"443","BTN",116.3798818,0.0931333454687356,0.0931333454687356,"1.A.3","CO2"
"444","BWA",2359.4283,0.0799998994021464,0.0799998994021464,"1.A.3","CO2"
"445","CAF",213.6396873,0.0856861573119158,0.0856861573119158,"1.A.3","CO2"
"446","CAN",173824.014145,0.0351652197079567,0.0429179474241169,"1.A.3","CO2"
"447","CHE",16203.157726,0.0383343695745903,0.0431552654731433,"1.A.3","CO2"
"448","CHL",25225.76846,0.0954727674481751,0.0954727674481751,"1.A.3","CO2"
"449","CHN",836802.1833,0.0955520652759587,0.0955520652759587,"1.A.3","CO2"
"450","CIV",3161.817,0.0760671898335505,0.0760671898335505,"1.A.3","CO2"
"451","CMR",3466.75372,0.0758363255388375,0.0758363255388375,"1.A.3","CO2"
"452","COD",2666.8385,0.0763270358891334,0.0763270358891334,"1.A.3","CO2"
"453","COG",2067.5115,0.0897553411773299,0.0897553411773299,"1.A.3","CO2"
"454","COK",20.86341451,0.0931333587394818,0.0931333587394818,"1.A.3","CO2"
"455","COL",29746.01494,0.0723644287579068,0.0723644287579068,"1.A.3","CO2"
"456","COM",93.2207716,0.085686160598915,0.085686160598915,"1.A.3","CO2"
"457","CPV",436.830073,0.0856860990901051,0.0856860990901051,"1.A.3","CO2"
"458","CRI",5312.830591,0.075036376662905,0.075036376662905,"1.A.3","CO2"
"459","CUB",1377.07644,0.0724236206800368,0.0724236206800368,"1.A.3","CO2"
"460","CYM",165.5147208,0.0815854758917064,0.0815854758917064,"1.A.3","CO2"
"461","CYP",1812.75802463,0.0397697011331745,0.0475180154146806,"1.A.3","CO2"
"462","CZE",17315.96352,0.0408993229564389,0.0407437487102334,"1.A.3","CO2"
"463","DEU",157590.00388,0.0393274817136667,0.0405257853117892,"1.A.3","CO2"
"464","DJI",431.88033,0.0856862067780112,0.0856862067780112,"1.A.3","CO2"
"465","DMA",40.7498654,0.0815855016925643,0.0815855016925643,"1.A.3","CO2"
"466","DNK",11516.364455,0.0399595190324092,0.0412518446168476,"1.A.3","CO2"
"467","DOM",5559.911546,0.0651615790045792,0.0651615790045792,"1.A.3","CO2"
"468","DZA",46522.4072,0.0731275063198467,0.0731275063198467,"1.A.3","CO2"
"469","ECU",16944.52311,0.0750724314141797,0.0750724314141797,"1.A.3","CO2"
"470","EGY",54978.9503,0.0797157341878646,0.0797157341878646,"1.A.3","CO2"
"471","ERI",178.51118,0.0840689771170537,0.0840689771170537,"1.A.3","CO2"
"472","ESH",126.059059,0.0856861972134742,0.0856861972134742,"1.A.3","CO2"
"473","ESP",85559.33615,0.0425719350715222,0.0409592877052712,"1.A.3","CO2"
"474","EST",2295.7010357,0.0411236959786593,0.0416957150149906,"1.A.3","CO2"
"475","ETH",4926.7712,0.094589047718477,0.094589047718477,"1.A.3","CO2"
"476","FIN",10869.014353,0.0388842456247521,0.0411612265888215,"1.A.3","CO2"
"477","FJI",594.645146,0.093133351845705,0.093133351845705,"1.A.3","CO2"
